id,headline,country_1,country_2,source,url,published_at,text
d67e8d737eec8923cd02,China may face closer scrutiny in U.S. forced-labour probe: GTRI - The Hindu,CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOM1FkZ1JqX3V2TVZ1NmhFSjVISUxhaGdrc0FUWURMRUlEdWU2QTNnc3Z6eFN5QmVNUXA0WTU4MVp2dEVVUThtcmpnM0NTemp1VUhVenVIZXhTQVpjWDZZb1l5Y3BBMjU3VE55QVdlclVmUmxsZ2FHdGtrdUJ6NHg1bFhuRnJBbHdjeU5JanJ4VWVlT1BabTFCaU84ZldwQWZxV1F2S1I3cFN5Ykk0NGg5ZzVLaHBIT19iS1lsaUlwYXXSAccBQVVfeXFMTTVMcHhVZWRSSjZMeE0xWF8tZ2RHdG1JVWt1MnFfN1lOZnZLRGc1bEFTV011OXctbEpSRC1YcnFZN00wQ1c4TUVBV2hQT0N1U3BlWV9qU3g0c1NhY240SXc5TWZKMVpRalFkM0Jpcl9GSXlNNzY1QXFMXzBvaTR1aHFFNWhkSFlLSHFHUG9fc3YzMFhKdEhJQkdLQUdsWkdjd1lRdFAxWkthaFRmeXRnVXYwZGg2SUVQVUZTRFdtUk9tTUdadjMxZw?oc=5,2026-03-15T07:00:00Z,China may face closer scrutiny in U.S. forced-labour probe: GTRI - The Hindu. China may face closer scrutiny in U.S. forced-labour probe: GTRI &nbsp;&nbsp; The Hindu
12c7241e5ecd8232619a,India-China Border Trade Through Uttarakhand’s Lipulekh Pass Set To Resume In 2026 - ETV Bharat,CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMizAFBVV95cUxQdDQxOFRZc0ZyZzhOQjE4cC1abmNUQ2loQ2ZuQ0dGY3BtSklOd0s1bDB6TkdXZkxjNjNFcTlkM19uSWNoMUxnSUpMWWNCcFhwUk1MZjFyaUdjaTN4UkdPTlFNUmJDSEkzR040dFpua0k0NS16VWl4Vl8xWk1vYll3VDUwYXlaRDdXWThvUGhqMUw2aHlIOThSUTBCMGhwNFpGMlZZMkNGMmswQl93bFZKNnJkLVdrSUhPQnJfZlo1UXJENU5oWXBtNGJ6RE3SAdIBQVVfeXFMT09UTmF4MF9KNHcyVDh3a1VaS3pLZXJZYWVkSm1hUDJ2Ny11WmhKa2VHV2R2NllqYXh6elpzLW9RRzVNTHU0X1c0NW9HdjBWbFJuRS1fTGwzZ09iNm9Nb1BEM2RZMmVmMWhKSXZvN2FBSTB2QXhIRG1QRWNFd1RPRl9UWHlJQ3RNZHBSOWNOWlBQZ0d5YUZPdVd4VVdFb0VMd2ZVZU1IRXFxbnFuYWZ6NXVfZndYNW1Pd0RGWHBVNlB4SGxGZENPWmlhNWZQbnJ6emx3?oc=5,2026-03-19T07:00:00Z,India-China Border Trade Through Uttarakhand’s Lipulekh Pass Set To Resume In 2026 - ETV Bharat. India-China Border Trade Through Uttarakhand’s Lipulekh Pass Set To Resume In 2026 &nbsp;&nbsp; ETV Bharat
dbc3e20e4568408d252e,India’s renewed focus on free-trade agreements - The International Institute for Strategic Studies,CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOY1plUW9HbHcwRmlWaHhIU3lvLVl3MzN4VUZvOHZXblFZMWZKNHR0Tzh1ZEF4RFBybTBOQThXWXBLVlNzNmEwNHZud0xwVnM4ZVp4bTZDSVphT3dVY1J2dFRlb1BpekVsdWhFS2pFbHRIMHI4VTVUalRMcVhPaGE5elVYZUQ0eGJiQ0xTRW56MWJYR2VDZ2RGWkFIeU1UM0duWklJZi16TUNHSWc?oc=5,2026-01-26T08:00:00Z,India’s renewed focus on free-trade agreements - The International Institute for Strategic Studies. India’s renewed focus on free-trade agreements &nbsp;&nbsp; The International Institute for Strategic Studies
443c2ccf5fc9ef4c3a64,"India, 39 others raise concerns over China-led investment pact proposal - The Economic Times",CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPc21ZeHVEMFlycHdza1FoY2FpaVB1TzlseVN4S0dnM1VucXhTLUJlSEFTMkk1bzNpREdkX1ZLcGpPcldNTkl4WFJvRlRYUlU3TnZrcnVhcDc3bEJHQU0yVF9Qc1ZaR1daV0NfUmpnYnlSVEhNQzg5RDZBaUJGWXl3TTcxYTFVZ21jTm5PcHVJVDVWMUI4Ulp6ZnI4TGxYLTBRY21ON3U3cEtNV1lfRy1VM2JjQ3pjUXlPSndoVGoxLVJ5MnE1eUItSm1oUldfdk9JRkhkUVFxa1g4YXVBT0ZXelVlbF83Z9IB6wFBVV95cUxNQ3BHSl9LSlNyZ3VfeV9BbkhFTFRjdjlpaGFLdmVSVVNybnBydEdYNWtkYlBHbnJxOWN2UkpqZU1pZDhPcEJqMHpDN1V4NzZzZzJpMmo0bHZraGE1Q3pVczladnZ3Qkw2bDRDUGhjZnlCeDA0YmZXQjEwT2ZISnB2aXpIMS1RLThRUWdaUGw5cm5kQ1lwOWluRkV5Ynp2Q3ZHRzQySVR4U3RtYkR2Yy15dDczbzlaeGpCYWZ1bmZXb1hTNmlRZHZRRHRRNDBVRUhiblkwRElpa1ItUkJ4VXhCaDRyVHFEdU9KQnZz?oc=5,2026-03-23T07:00:00Z,"India, 39 others raise concerns over China-led investment pact proposal - The Economic Times. India, 39 others raise concerns over China-led investment pact proposal &nbsp;&nbsp; The Economic Times"
d03804e777503ea87a7d,"External factors unlikely to disrupt India-China trade as both back multilateral trade, says Consul Gener - The Times of India",CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMipwJBVV95cUxQZXE1N1A0NkQ3VFd3NVhRWjM5Z2Z3QTZGcmtPVGJ4OVdqd2NmT3QwMnVhazZGMXN3S2VDd1NSMUZSc2REZVotUVRScC1IeU44UHo4WnhnYnZhTnNSd2x2STk2QWpWVnp4N1cyQWZSTERiY3prczN0VmpTSlFLZzFWRUw4U2psWHU1dEEtUmlGR2duT0tMM3NFR3ROMGhDS2ZaT296NXp3OTBnYmtWU0xxQ2tCQ1M0MVNySjZwRmM2eVhQb01PUDFGak1WVE1jV01nMDdYTE9iQ3c1UmttVXZaN1NaNVpOaXRjWWVvM1VIQ2xNV21Fdk1rTXJuYXRXVjB2NXYzWHRUNWVRM3BnUEZTSERFbjBQcGRpcE92MUs2VS03bi1NWFlF0gGsAkFVX3lxTE9iaFZBcWhWYS1RNThiVWxCSDRVSmRrUW16N2pwemtpRHB1V2ZSal9xWmt1RUppMTJUNFE1WmJ5ZG1zbHFPOVBuMlc1NmVwRlZCSDNGQWlHTzZibDl2MWJSTDdwbEg1N1c5a04xQkFkYmoxVk1abDZiZlVmT3JHQU5LRC1YLXZodVNObEZlbjhMcldYNThkVnJWWXZzWWVZYkhYSElaZzI2VlFnaTR0WlAzaEFQNk01TkZYWlJhUlZVUUdudFJoMkNmX3VOamZJWEh0NTkybXpaMUFUMmQ2OVozZTlvSmxqR0s1NGk4R3JoVWRaOHpMQ1N0RG9zc0JsRlluU2JpV01vVE5zaEJDZ2dHTzBUcEpWY3pTV3dBdERjYXFWbzQwUUhPckJnUQ?oc=5,2026-02-07T08:00:00Z,"External factors unlikely to disrupt India-China trade as both back multilateral trade, says Consul Gener - The Times of India. External factors unlikely to disrupt India-China trade as both back multilateral trade, says Consul Gener &nbsp;&nbsp; The Times of India"
ae13ab60d16b1efbac37,India to revive key China trade route at Lipulekh in June after six-year break - The Economic Times,CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMi8AFBVV95cUxPdk95bjljeDdfWHFCSFdDLXhpd1ExUk0xUVRETi1jUVNaaklHRDFHaGd2LUZBNktzUk8zaXJybDNlenVGS29jSDB3NEwzN0tZTWlQaE5COGEyRFh6SnNlVkxVMHpsbEhnbXltN1ZhbkNMbElkTGVxTWZmS1N5OXVfOElDV0pHdUdKaTZXeDVIV3JmRGotZE5LeWI0WE8zR0xsM2hVRUQ4YW4tdXUwajdyRHFoekc3bTVrT0ZZY3VDNHR5cFAzQk9BMXlOa3pVV09oeE5fakluZWVlTEUxZi1nbjAxLU1YcHdNZWpKVHVWWjLSAfYBQVVfeXFMTVhwWGVlT1hZTFRWYXlCbjl1bU9NS0FKTVpVbDVEVElSWlhHYzJCSndPYlVYcjFib1JvOUczN19ienVFSW5XU2NLanU1aU9XUC1DU3M2RHFkVmFrQ2c5MEFLM0pGb0lBeGg1X2M1dzkxZ3BVOVhDaUVCMUFaNGYxeXJkSko5QUpISkhfSElHNFRYa25TdEg3bVZITHVEY3FSdUl5bVNTTWhVbzFDTlExRkVsQ2xEMXJ5UURLbUc2Mjdadmt2c3hLeTZqUHRCTm9IWWZKaWZWX01MMzAzOFFVOHZjaEMzc0p6UnV4NE1yWThDTVBGcGhB?oc=5,2026-03-20T07:00:00Z,India to revive key China trade route at Lipulekh in June after six-year break - The Economic Times. India to revive key China trade route at Lipulekh in June after six-year break &nbsp;&nbsp; The Economic Times
96d18464c1a516989d68,India’s exports to US fall 13% in Feb; trade deficit with China crosses $100 billion - The Economic Times,CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMi8wFBVV95cUxOS09GVlRVd0t0NHY0amJVVTZPaUlZY00zbU9xMTl1WUczdS1DaVc2SHdtMUxuX1ZGTHhvUEVDbU5GY2JNZXNFWEVzOURweGltLXl2bFA5T3lTVGUxbkw0Qk0wUEZtRXp0eEYyTkpRRlhBNTRETGxncFI1Q3RvaFk1TlQ0VFBReFNhbWFqaVRqLWtpd3MtcmtVak9SYW04ZTZJeXNoNWRjZElvZ19OMUhQd051VXkwVlg2ZjhXSlhMS3JHSFFhV1FJeW5STGF2TlVDZXlVLWhZWTlWNTNpalQycDZNNThlUFNnTW00eFNFOW9oLUnSAfgBQVVfeXFMTWVLQWprUFcwWFdnamtURDQ4TmRUcGtRMl94dGJQdTJCR3l1aEdmME90a19RYU9wTW9jdDVyNVBzWDk4SFVycTV5VmduejJ6MlJ5R0o0SzF6dXUzV0wtVlEwVkg1dFQwemF0OGRLYlJUMGhldy1yUm1sMXV3ZHhGT1FTODdXUXY4clkwTEVJVXNpYWo4am94d1Flai10UGJEY1BIZTMyaTc0bFZQN1F3NDlsMW9aYVJYbEMxaVlRYWduSGdLdlhWMEliTjh2cWdWa0w3TzI5VEhWdmRrNUVFQl9EMVJuOEc3cl8wV2NIWXhLVjJVX0ZUYXU?oc=5,2026-03-16T07:00:00Z,India’s exports to US fall 13% in Feb; trade deficit with China crosses $100 billion - The Economic Times. India’s exports to US fall 13% in Feb; trade deficit with China crosses $100 billion &nbsp;&nbsp; The Economic Times
a08a92d327cdd1519786,India's oilmeal export to China jumps 20-fold to 7.79 lakh tons in 11 months of FY26: SEA - The Economic Times,CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNTnZXc2JaV0paZGRtTk9lNVZDdG1qSXpJT255NldXU3JMUmNvYTR4dVdBajN6UUJLckVQS1l0OEItZlhYbHlBRnpzdWFtOXB4ZU9iQlN6UWxhMzVfM1FRTkVncFg1YXR2cEptalozeWlVaGxrSk1FNU5LaHkzSEFMVTAzTVkzZnNoa0M5enFqUFc4YlNGWXF0dXJkUXUwaFdvdDE0TGNGRk1qckwwYmFQS2s2LXpzWUJ1OFJWUnBvMUtsM1VhN3lKY2c2TWEyWFU1TlhidElMcHl2MkppemwxQVZILVNIZW40UzlNaFg5M0N5YThHR2dSbnJRME_SAYICQVVfeXFMUG41cGZzTm5jTHp6dk52c1c1dVhiNzJfM0ctSnJMbTNKa2h5ckxsYzk2TWRFQ3dlUExoa2xTdzhxa3dHc1o5TEVvY1o1T204THVoYmJwRHdKbG81QTZOLWY5V1gzOFBjZ3ZLQUs3VjlLb2d4SE8tcTdGdENsSGcxUTJqRllyQlM3Y1Q2dVZScjl4N0g1REg5WmFkNlVfQ09ZQlVIaGhEVXU1dlpUVG4xcmpYR210LUd4QlNXYWx6SXVfVjl2dXNFX3dIY2lyaThwRVVmaWN1OWlXdWJ6aU9iME5ldFJBWFhlNkh2YkJzamMtbm5KOTgxbXdXZzY3ZXEzTktB?oc=5,2026-03-19T07:00:00Z,India's oilmeal export to China jumps 20-fold to 7.79 lakh tons in 11 months of FY26: SEA - The Economic Times. India's oilmeal export to China jumps 20-fold to 7.79 lakh tons in 11 months of FY26: SEA &nbsp;&nbsp; The Economic Times
f5b494349e3ea2d7e3f1,India-China bilateral trade reached $155 billion in 2025: Envoy - The Economic Times,CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQUUlFZUdjUUlsOWtkeWtUeVJuZGQtSHJROWdSMjk2OXl0RFZab3dzM3laV2dMWWZUcHRvOXFTYk5YUm1hdlFUUFY4Zmd0YnNPWDhMNWZBUW1WcFBBRzducTRrMzgwcmpVbGxYVDFzMUxVRTZZczRpUFFGMWZOSHhvaU9WX3FJWmsxaFh3bElZM3BYQ1h6TEFfMF9vTk0tYlNGUTdhSVJQRGdkcGdPM0Zxb0pGc282Y3dLNDFXYTNweHlQY0ZpMWI3d2ZJWjh4ZFBHcUNsOFFydnc4UdIB3wFBVV95cUxPTU5JZjV2ZGZoZ0Z4LUxETHJpSEQzVW0xZnlGdkRhYXQwc2k2OUFCQXphRHhXdUVOTFFFbExKU01MaGRha3VMc0w0N20wRlgtd2swWnhnRDV3N3BleF93anhlb21zTlZVdTdGUFFuMndYZ2lGY1dZSVRQMklLY1NhSGhxWDJhc09jdnhkSkpSQy13aUVQS2ZYcVoycUxGSkFNaGt4djJiNE96eTl0US1MWWZGQjh2MkI5YUwzM0h2Y2FCWlRVNllZVmUxT1ZUaVBabkpZOW1WRFM5cTdyRVZj?oc=5,2026-02-03T08:00:00Z,India-China bilateral trade reached $155 billion in 2025: Envoy - The Economic Times. India-China bilateral trade reached $155 billion in 2025: Envoy &nbsp;&nbsp; The Economic Times
f02b2f07a74f6152c15d,India-China trade: Why a clear sectoral export strategy is imperative now - The Economic Times,CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMi8AFBVV95cUxPWVlZeklBc3o0YmVzNG4xa2FZZC15NnNXRjVmQ3J0TzJ0WXJLUnBvX1FZekJyaGRRWU03MXEzT3ppT29UcXRITE9HcjF0MUpIektJNk1id3RmaHpzRDg3b3U4Y2lNRnh2SVBReXVxSWFCWG93Ym1UenRJSzJOTnh5SkxkZTJhWGlrYnVZMUM3a3A0eExjNHZGUWZTUkhsZFRpZGdOZ1Rkd2pzYVlabmFwTE9ZU3hqZ3IwZHVYLUxuMk1vamdmR0J0ZnM3dEdIcDNHQlk2S0R4cjF0MmF5alhkOEtEczA2OUt0N1NSVGMxblbSAfYBQVVfeXFMTlBVU2dSb0trSndhMzdkcTVNOXQwa2QxU1hoNk5CR3NqTHpMTEhDU0poY3R6Qnp0Ulg3Q1pPVU5wSnVxRHdWcWVPaVY4WlhiMEdCSUwzMlZTOHhCWUJ3Q1ZrbnV1N3NkcF9KMGhnNEstbnN5RHBMOGlETXkzeExiNmNFQTM1MHp6QmJBRHZ5VTRXWGhYcFd3eTVJM3hVd1ZKanh0RmZxSE5tYU5YTU5MYVU5WE1kd0dKcUtnN0k0ZWwxRDd1Z2dXY2JlMDlweDZzY3UyNG9zNFZYV1l4OS1DRGNmRk02Sk5IcFhrWkh4WG13LXdwVE93?oc=5,2026-02-25T08:00:00Z,India-China trade: Why a clear sectoral export strategy is imperative now - The Economic Times. India-China trade: Why a clear sectoral export strategy is imperative now &nbsp;&nbsp; The Economic Times
bdc80726370d37eb0ad5,‘A reset and fresh start’: India–China bilateral trade hits record $155 billion - The Times of India,CN,IN,GoogleNews RSS IN-CN,https://news.google.com/rss/articles/CBMi8gFBVV95cUxQbmRvSmg1dXdvbjd2TDFFY3ZwM1lOVjB6cDU5LVB3WExBeXRTbktKTC1HNGU1TFhkRm1odkRuMEhqUVE0RDdyUXQxajZjVDVtbXROdi1id3ExTDBNd1VtRDF5SkZ0X1p6cnRiZjJaLXp0UDBfMjhnN3czUzAzYTdWcDlTUHRQdGM4SXA1YjI2Q3Z3c3d0SzFZZXJlaVpBbmdNMXZtYXRaSVp5aWJDUkx2WG5CTGNidUVQYzVRTnFTZm9uN2JLU3kxNm5XN0tBZDVCeU9IVE1OaVdZOC15T0hqT0dLSHFTc3NUdEJ1OG5rLVNGUdIB9wFBVV95cUxQRmNYYnJOY2dwMkRBbWV3d1A1OU4ydjNlanJzbTF0VzlkU0FzbW1zYms1U2xhNERsSURSZlBFakx2N3RuODdyaWhXdWFSaHR4aWlvV2VOeGpaSnZ0bnRZWV9WcV9tU2RvM095Ri1WclJlU2tCQ202dVotZnVfUFJBc2E0aUpTejd5bU11X3M1TU91QWhJN1RJMVIwaHc2MXZuMnlVS28wZFNVR09Ic3lrdXB0cnJndm96QmcyY21fVlBrbkNCZE9Id2dMV0pENnRsc1hlcVN5cXpMdzE2OU5pOVV2czl0UFRQMWJiUTgzbGo1ZVhUM0pJ?oc=5,2026-02-04T08:00:00Z,‘A reset and fresh start’: India–China bilateral trade hits record $155 billion - The Times of India. ‘A reset and fresh start’: India–China bilateral trade hits record $155 billion &nbsp;&nbsp; The Times of India
